Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
867,0,Warning,Application,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Access to {AttemptedPath} has been restricted by your Administrator by software publisher policy.,{AttemptedPath}
