Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Error {hrError} occurred while creating known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
1002,0,Warning,Microsoft-Windows-Known Folders/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Error {hrError} occurred while verifying known folder {FolderId} with path '{Path}'.,{hrError} | {FolderId} | {Path}
