Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 11,22H2,Pro,2022/10/18,22621.674,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 11,21H2,Pro,2022/10/18,22000.1098,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/10/18,19044.213,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/09/20,19044.2006,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/08/16,19044.1889,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/07/19,19044.1826,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/06/21,19044.1766,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/05/17,19044.1706,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/04/19,19044.1645,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/01/11,19044.1466,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2021/10/12,19044.1288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/04/13,19043.928,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/10/18,19043.213,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/09/20,19043.2006,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/08/16,19043.1889,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/07/19,19043.1826,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/06/21,19043.1766,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/05/17,19043.1706,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/04/19,19043.1645,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/01/11,19043.1466,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/12/14,19043.1415,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2021/12/14,19043.1415,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/11/09,19043.1348,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/10/12,19043.1288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/09/14,19043.1237,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/08/10,19043.1165,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/07/13,19043.111,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2021/06/08,19043.1052,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2022/04/19,19042.1645,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2022/01/11,19042.1466,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/05/11,19041.985,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/05/11,19041.985,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/04/13,19041.928,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/04/13,19041.928,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/03/09,19041.867,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/03/09,19041.867,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/02/09,19041.804,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/02/09,19041.804,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/01/12,19041.746,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/01/12,19041.746,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2020/12/08,19041.685,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/12/08,19041.685,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2020/11/19,19041.631,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/11/10,19041.63,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/10/13,19041.572,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/09/08,19041.508,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/08/11,19041.45,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/07/14,19041.388,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/06/09,19041.329,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/05/27,19041.264,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2020/04/16,19041.208,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2022/03/15,19041.1586,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/03/15,19041.1586,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/03/15,19041.1586,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2022/02/15,19041.1526,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H1,Pro,2022/02/15,19041.1526,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,21H2,Pro,2022/02/15,19041.1526,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/12/14,19041.1415,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/11/09,19041.1348,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/11/09,19041.1348,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/10/12,19041.1288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/10/12,19041.1288,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/09/14,19041.1237,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/09/14,19041.1237,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/08/10,19041.1165,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/08/10,19041.1165,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/07/13,19041.111,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/07/13,19041.111,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,20H2,Pro,2021/06/08,19041.1052,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,2004,Pro,2021/06/08,19041.1052,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/07/14,18363.959,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/06/09,18363.9,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/05/12,18363.836,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/04/14,18363.778,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/03/12,18363.72,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/02/11,18363.657,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/01/14,18363.592,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2019/12/10,18363.535,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2019/10/05,18363.418,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2021/06/08,18363.1621,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2021/05/11,18363.1556,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2021/04/13,18363.15,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2021/03/09,18363.144,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2021/02/11,18363.1379,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2021/01/12,18363.1316,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/12/08,18363.1256,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/11/10,18363.1198,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 10,1909,Pro,2020/10/13,18363.1139,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
