Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Verbose,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The Windows Biometric Service could not verify {BiometricSensor}3 ({BiometricSensor}2) using sensor: {BiometricSensor}.The operation failed with error: {BiometricSensor}4.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2019/07/09,18362.239,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2019/12/10,18362.535,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2020/02/11,18362.657,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2019/12/10,18362.1016,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2020/09/08,18362.1082,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2019/03/29,18362.30,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1903,Pro,2020/11/10,18362.1198,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2018/12/11,17763.194,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/11/12,17763.864,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/05/19,17763.504,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/08/13,17763.678,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/10/08,17763.805,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/12/10,17763.914,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/07/09,17763.615,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/04/09,17763.437,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/01/14,17763.973,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2018/11/13,17763.107,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/02/12,17763.316,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/03/12,17763.379,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/09/10,17763.737,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1809,Pro,2019/06/11,17763.557,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1709,Pro,2017/11/14,16299.64,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1709,Pro,2017/12/12,16299.125,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1709,Pro,2017/11/14,16299.15,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1703,Pro,2017/07/11,15063.483,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1703,Pro,2017/03/20,15063.0,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1703,Pro,2017/06/13,15063.413,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/07/13,19041.1110,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/02/09,19041.804,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/07/14,19041.388,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/11/10,19041.630,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/05/11,19041.985,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/03/09,19041.867,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/06/09,19041.329,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/04/13,19041.928,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/08/10,19041.1165,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/10/12,19041.1288,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/09/14,19041.1237,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/06/08,19041.1052,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/12/08,19041.685,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/10/13,19041.572,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/04/16,19041.208,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/01/12,19041.746,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/08/11,19041.450,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/05/27,19041.264,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2020/09/08,19041.508,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,2004,Pro,2021/11/09,19041.1348,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2021/04/13,18363.1500,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/02/11,18363.657,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/08/11,18363.1016,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2021/01/12,18363.1316,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/04/14,18363.778,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/10/13,18363.1139,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2019/12/10,18363.535,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2019/10/05,18363.418,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/07/14,18363.959,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2021/06/08,18363.1621,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2021/05/11,18363.1556,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2021/02/11,18363.1379,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2021/03/09,18363.1440,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/05/12,18363.836,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/11/10,18363.1198,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/12/08,18363.1256,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/09/08,18363.1082,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/01/14,18363.592,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,1909,Pro,2020/03/12,18363.720,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/07/13,19043.1110,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2022/02/15,22000.493,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2022/05/17,22000.675,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2022/04/19,22000.613,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2022/03/15,22000.556,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2021/11/09,22000.318,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2022/01/11,22000.434,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2021/09/16,22000.194,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1113,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows 11,21H2,Pro,2021/12/14,22000.376,The Windows Biometric Service failed to load an adapter binary: {ModulePath}.The module was not properly signed.,{ModulePath}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
1114,0,Information,Microsoft-Windows-Biometrics/Operational,WBioSrvc,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The Windows Biometric Service failed to transfer private sensor type information to the matching engine: {BiometricSensor}.The '{BiometricSensor}2' failed with error: {BiometricSensor}3See the 'Details' pane for information about the failing configuration.,{BiometricSensor} | {BiometricSensor} | {BiometricSensor}
