Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2019/06/11,17763.557,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2019/05/19,17763.504,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2019/04/09,17763.437,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2019/03/12,17763.379,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2019/02/12,17763.316,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/01/08,17763.253,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2018/12/11,17763.194,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/11/10,17763.1577,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/10/13,17763.1518,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/09/08,17763.1457,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/08/11,17763.1397,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/07/14,17763.1339,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/06/09,17763.1282,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/05/12,17763.1217,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/04/14,17763.1158,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/03/12,17763.1098,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2018/11/13,17763.107,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1809,Pro,2020/02/11,17763.1039,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/08/13,17134.95,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/07/09,17134.885,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/06/11,17134.829,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/05/19,17134.766,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/04/09,17134.706,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/03/12,17134.648,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/01/08,17134.523,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2018/09/11,17134.285,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2018/08/14,17134.228,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2018/06/12,17134.112,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,2019/09/10,17134.1006,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1803,Pro,1970/01/01,17134.1,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1709,Pro,2017/11/14,16299.64,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1709,Pro,2017/11/14,16299.15,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1709,Pro,2017/12/12,16299.125,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1703,Pro,2017/07/11,15063.483,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1703,Pro,2017/06/13,15063.413,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1703,Pro,2017/03/20,15063.0,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1607,Pro,2016/11/08,14393.447,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1511,Pro,2016/03/08,10586.164,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1511,Enterprise,2016/02/09,10586.104,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1511,Pro,1970/01/01,10586.0,Notification: {Str},{Str}
118,0,Information,,Notification,,Notification,Windows 10,1507,Pro,2015/07/29,10240.0,Notification: {Str},{Str}
119,0,Information,,Notification,,Notification,Windows 11,24H2,Pro,2024/10/2,26100.1742,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2022/12/20,22621.963,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2022/11/15,22621.819,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2022/10/18,22621.674,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2022/09/20,22621.382,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2023/03/21,22621.1413,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2023/02/21,22621.1265,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,22H2,Pro,2023/01/17,22621.1105,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/09/20,22000.978,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/08/16,22000.856,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/07/19,22000.795,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/06/21,22000.739,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/05/17,22000.675,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/04/19,22000.613,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/03/15,22000.556,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/02/15,22000.493,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/01/11,22000.434,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2021/12/14,22000.376,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2021/11/09,22000.318,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2021/09/16,22000.194,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2023/03/21,22000.1696,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2023/02/21,22000.1574,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2023/01/17,22000.1455,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/12/20,22000.1335,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/11/15,22000.1219,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro,2022/10/18,22000.1098,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,22H2,Pro,2023/03/21,19045.2728,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,22H2,Pro,2023/02/21,19045.2604,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,22H2,Pro,2023/01/17,19045.2486,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,22H2,Pro,2022/12/20,19045.2364,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,22H2,Pro,2022/11/15,19045.2251,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2023/03/21,19044.2728,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2023/02/21,19044.2604,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2023/01/17,19044.2486,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/12/20,19044.2364,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/11/15,19044.2251,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/10/18,19044.213,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/09/20,19044.2006,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/08/16,19044.1889,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/07/19,19044.1826,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/06/21,19044.1766,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/05/17,19044.1706,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/04/19,19044.1645,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2022/01/11,19044.1466,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H2,Pro,2021/10/12,19044.1288,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H1,Pro,2021/04/13,19043.928,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H1,Pro,2022/12/20,19043.2364,Notification: {Str} ({Int}),{Str} | {Int}
119,0,Information,,Notification,,Notification,Windows 10,21H1,Pro,2022/11/15,19043.2251,Notification: {Str} ({Int}),{Str} | {Int}
