Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/05/27,19041.264,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2020/04/16,19041.208,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/03/15,19041.1586,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2022/03/15,19041.1586,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/03/15,19041.1586,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H1,Pro,2022/02/15,19041.1526,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2022/02/15,19041.1526,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,21H2,Pro,2022/02/15,19041.1526,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/12/14,19041.1415,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/11/09,19041.1348,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/11/09,19041.1348,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/10/12,19041.1288,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/10/12,19041.1288,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/09/14,19041.1237,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/09/14,19041.1237,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/08/10,19041.1165,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/08/10,19041.1165,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/07/13,19041.111,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/07/13,19041.111,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,2004,Pro,2021/06/08,19041.1052,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
3,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Value Changed,,History Collection Allowed Failure,Windows 10,20H2,Pro,2021/06/08,19041.1052,History collection allowed value change; setting {CallerUserSid}2; failed,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/08/16,22000.856,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/07/19,22000.795,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/06/21,22000.739,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/05/17,22000.675,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/04/19,22000.613,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/03/15,22000.556,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/02/15,22000.493,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/01/11,22000.434,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2021/12/14,22000.376,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2021/11/09,22000.318,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2021/09/16,22000.194,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/08/16,19044.1889,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H2,Pro,2022/07/19,19044.1826,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/06/21,19044.1766,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/05/17,19044.1706,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/04/19,19044.1645,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/01/11,19044.1466,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2021/10/12,19044.1288,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/04/13,19043.928,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/08/16,19043.1889,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 11,21H1,Pro,2022/07/19,19043.1826,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/06/21,19043.1766,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/05/17,19043.1706,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/04/19,19043.1645,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/01/11,19043.1466,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/12/14,19043.1415,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2021/12/14,19043.1415,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/11/09,19043.1348,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/10/12,19043.1288,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/09/14,19043.1237,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/08/10,19043.1165,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/07/13,19043.111,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2021/06/08,19043.1052,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2022/04/19,19042.1645,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2022/01/11,19042.1466,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/05/11,19041.985,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/05/11,19041.985,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/04/13,19041.928,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/04/13,19041.928,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/03/09,19041.867,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/03/09,19041.867,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/02/09,19041.804,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/02/09,19041.804,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/01/12,19041.746,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/01/12,19041.746,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/12/08,19041.685,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2020/12/08,19041.685,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2020/11/19,19041.631,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/11/10,19041.63,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/10/13,19041.572,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/09/08,19041.508,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/08/11,19041.45,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/07/14,19041.388,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/06/09,19041.329,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/05/27,19041.264,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2020/04/16,19041.208,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/03/15,19041.1586,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2022/03/15,19041.1586,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/03/15,19041.1586,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H1,Pro,2022/02/15,19041.1526,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2022/02/15,19041.1526,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,21H2,Pro,2022/02/15,19041.1526,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/12/14,19041.1415,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/11/09,19041.1348,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/11/09,19041.1348,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/10/12,19041.1288,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/10/12,19041.1288,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/09/14,19041.1237,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/09/14,19041.1237,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/08/10,19041.1165,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/08/10,19041.1165,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/07/13,19041.111,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/07/13,19041.111,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,2004,Pro,2021/06/08,19041.1052,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
4,0,Information,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History,Windows 10,20H2,Pro,2021/06/08,19041.1052,Clear activity history; setting {CallerUserSid}2; sucess,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/08/16,22000.856,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/07/19,22000.795,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/06/21,22000.739,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/05/17,22000.675,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/04/19,22000.613,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/03/15,22000.556,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/02/15,22000.493,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2022/01/11,22000.434,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2021/12/14,22000.376,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2021/11/09,22000.318,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro,2021/09/16,22000.194,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
5,0,Error,Microsoft-Windows-Privacy-Auditing/Operational,Clear Activity History,,Clear Activity History Failure,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Clear activity history; setting {CallerUserSid}2; failed,{CallerUserSid}
