Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data sent.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,TCPv4: {size} bytes transmitted from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows Server 2022,21H2,Standard,2021/11/09,20348.350,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/08/13,17134.950,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/09/10,17134.1006,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/01/08,17763.253,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/03/12,17134.648,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,1970/01/01,17134.1,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2018/08/14,17134.228,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/01/08,17134.523,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/04/09,17134.706,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2018/09/11,17134.285,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2018/06/12,17134.112,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/06/11,17134.829,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/05/19,17134.766,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1803,Pro,2019/07/09,17134.885,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/01/12,19041.746,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2022/02/15,19041.1526,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2022/04/19,19042.1645,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/04/13,19041.928,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/03/09,19041.867,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/07/13,19041.1110,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/11/09,19041.1348,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2020/12/08,19041.685,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/09/14,19041.1237,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/12/14,19041.1415,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2020/11/19,19041.631,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/10/12,19041.1288,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/02/09,19041.804,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2022/03/15,19041.1586,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2022/01/11,19042.1466,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/06/08,19041.1052,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/08/10,19041.1165,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,20H2,Pro,2021/05/11,19041.985,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1607,Pro,2016/11/08,14393.447,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/10/13,18362.1139,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/09/10,18362.356,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/11/12,18362.476,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/06/11,18362.175,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/07/14,18362.959,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/05/12,18362.836,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/03/12,18362.720,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/12/08,18362.1256,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/07/09,18362.239,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/12/10,18362.535,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/02/11,18362.657,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/12/10,18362.1016,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/09/08,18362.1082,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2019/03/29,18362.30,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1903,Pro,2020/11/10,18362.1198,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1511,Enterprise,2016/02/09,10586.104,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1511,Pro,2016/03/08,10586.164,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1511,Pro,1970/01/01,10586.0,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1507,Pro,2015/07/29,10240,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2022/04/19,19044.1645,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2022/01/11,19044.1466,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2021/12/14,19043.1415,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2021/10/12,19044.1288,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2022/02/15,19041.1526,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2022/03/15,19041.1586,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,21H2,Pro,2022/05/17,19044.1706,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2018/12/11,17763.194,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/11/12,17763.864,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2020/03/12,17763.1098,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/05/19,17763.504,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2020/07/14,17763.1339,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/08/13,17763.678,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2020/10/13,17763.1518,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/10/08,17763.805,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/12/10,17763.914,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/07/09,17763.615,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2019/04/09,17763.437,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2020/01/14,17763.973,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2020/05/12,17763.1217,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
11,0,Information,Microsoft-Windows-Kernel-Network/Analytic,KERNEL_NETWORK_TASK_TCPIP,Data received.,KERNEL_NETWORK_KEYWORD_IPV4,Windows 10,1809,Pro,2020/04/14,17763.1158,TCPv4: {size} bytes received from {saddr}:{sport} to {daddr}:{dport}.,{size} | {saddr} | {sport} | {daddr} | {dport}
