Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 11,22H2,Pro,2022/12/20,22621.963,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/11/10,17763.1577,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/10/13,17763.1518,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/09/08,17763.1457,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/08/11,17763.1397,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/07/14,17763.1339,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/06/09,17763.1282,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/05/12,17763.1217,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/04/14,17763.1158,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/03/12,17763.1098,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2018/11/13,17763.107,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1809,Pro,2020/02/11,17763.1039,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/08/13,17134.95,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/07/09,17134.885,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/06/11,17134.829,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/05/19,17134.766,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/04/09,17134.706,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/03/12,17134.648,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/01/08,17134.523,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2018/09/11,17134.285,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2018/08/14,17134.228,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2018/06/12,17134.112,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,2019/09/10,17134.1006,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1803,Pro,1970/01/01,17134.1,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1709,Pro,2017/11/14,16299.64,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1709,Pro,2017/11/14,16299.15,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1709,Pro,2017/12/12,16299.125,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1703,Pro,2017/07/11,15063.483,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1703,Pro,2017/06/13,15063.413,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1703,Pro,2017/03/20,15063.0,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1607,Pro,2016/11/08,14393.447,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1511,Pro,2016/03/08,10586.164,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1511,Enterprise,2016/02/09,10586.104,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1511,Pro,1970/01/01,10586.0,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,1507,Pro,2015/07/29,10240.0,Session '{SessionName}' was stopped.,{SessionName}
11,1,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2022/12/20,22621.963,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2022/11/15,22621.819,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2022/10/18,22621.674,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2022/09/20,22621.382,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2023/03/21,22621.1413,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2023/02/21,22621.1265,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,22H2,Pro,2023/01/17,22621.1105,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/09/20,22000.978,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/08/16,22000.856,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/07/19,22000.795,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/06/21,22000.739,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/05/17,22000.675,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/04/19,22000.613,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/03/15,22000.556,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/02/15,22000.493,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/01/11,22000.434,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2021/12/14,22000.376,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2021/11/09,22000.318,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2021/09/16,22000.194,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2023/03/21,22000.1696,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2023/02/21,22000.1574,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2023/01/17,22000.1455,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/12/20,22000.1335,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/11/15,22000.1219,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro,2022/10/18,22000.1098,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,22H2,Pro,2023/03/21,19045.2728,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,22H2,Pro,2023/02/21,19045.2604,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,22H2,Pro,2023/01/17,19045.2486,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,22H2,Pro,2022/12/20,19045.2364,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,22H2,Pro,2022/11/15,19045.2251,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2023/03/21,19044.2728,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2023/02/21,19044.2604,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2023/01/17,19044.2486,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/12/20,19044.2364,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/11/15,19044.2251,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/10/18,19044.213,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/09/20,19044.2006,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/08/16,19044.1889,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/07/19,19044.1826,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/06/21,19044.1766,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/05/17,19044.1706,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/04/19,19044.1645,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2022/01/11,19044.1466,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2021/10/12,19044.1288,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/04/13,19043.928,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/12/20,19043.2364,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/11/15,19043.2251,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/10/18,19043.213,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/09/20,19043.2006,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/08/16,19043.1889,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/07/19,19043.1826,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/06/21,19043.1766,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/05/17,19043.1706,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/04/19,19043.1645,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2022/01/11,19043.1466,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/12/14,19043.1415,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H2,Pro,2021/12/14,19043.1415,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/11/09,19043.1348,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/10/12,19043.1288,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/09/14,19043.1237,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/08/10,19043.1165,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/07/13,19043.111,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,21H1,Pro,2021/06/08,19043.1052,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,20H2,Pro,2022/04/19,19042.1645,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,20H2,Pro,2022/01/11,19042.1466,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,2004,Pro,2021/05/11,19041.985,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,20H2,Pro,2021/05/11,19041.985,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,2004,Pro,2021/04/13,19041.928,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,20H2,Pro,2021/04/13,19041.928,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,2004,Pro,2021/03/09,19041.867,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,20H2,Pro,2021/03/09,19041.867,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,2004,Pro,2021/02/09,19041.804,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,20H2,Pro,2021/02/09,19041.804,Session '{SessionName}' was stopped.,{SessionName}
11,2,Verbose,Microsoft-Windows-Kernel-EventTracing/Analytic,Session,Stop,Session,Windows 10,2004,Pro,2021/01/12,19041.746,Session '{SessionName}' was stopped.,{SessionName}
